Date,Open,High,Low,Close,Adj Close,Volume
09/02/1999,0.338728,0.348772,0.330915,0.332031,0.286921,701153600
10/02/1999,0.329241,0.345424,0.321429,0.342076,0.295601,563628800
11/02/1999,0.345982,0.354911,0.344308,0.353795,0.305728,565196800
12/02/1999,0.34933,0.34933,0.330357,0.336496,0.290779,428904000
16/02/1999,0.347098,0.347098,0.33817,0.342076,0.295601,300227200
17/02/1999,0.340402,0.345424,0.329799,0.330357,0.285475,296060800
18/02/1999,0.335379,0.33817,0.317522,0.321429,0.277759,500169600
19/02/1999,0.323661,0.336496,0.323103,0.332031,0.286921,361692800
22/02/1999,0.333705,0.347098,0.332589,0.343192,0.296566,298670400
23/02/1999,0.344308,0.353237,0.338728,0.343192,0.296566,322179200
24/02/1999,0.34654,0.348214,0.333705,0.334263,0.28885,212755200
25/02/1999,0.333147,0.336496,0.325893,0.329799,0.284992,264600000
26/02/1999,0.325893,0.330357,0.308036,0.310826,0.268597,667251200
01/03/1999,0.310826,0.310826,0.300223,0.301339,0.260399,487827200
02/03/1999,0.304688,0.31529,0.301339,0.309152,0.26715,683054400
03/03/1999,0.310268,0.313616,0.299107,0.305246,0.263775,293350400
04/03/1999,0.308036,0.308036,0.289063,0.298549,0.257988,367270400
05/03/1999,0.306362,0.306362,0.289063,0.296317,0.256059,468036800
08/03/1999,0.296875,0.30971,0.296317,0.30692,0.265221,550670400
09/03/1999,0.306362,0.30692,0.299107,0.304688,0.263292,319692800
10/03/1999,0.305246,0.305246,0.289621,0.290737,0.251237,546280000
11/03/1999,0.287946,0.302455,0.285714,0.287388,0.248344,473659200
12/03/1999,0.288504,0.299107,0.288504,0.296317,0.256059,271398400
15/03/1999,0.297433,0.3125,0.296875,0.304129,0.26281,352161600
16/03/1999,0.3125,0.317522,0.311942,0.316964,0.273901,399828800
17/03/1999,0.320871,0.321987,0.303013,0.304129,0.26281,366318400
18/03/1999,0.30692,0.31808,0.305804,0.316964,0.273901,227080000
19/03/1999,0.320871,0.321429,0.293527,0.299107,0.25847,536502400
22/03/1999,0.303571,0.314174,0.294085,0.313058,0.270526,593611200
23/03/1999,0.307478,0.307478,0.292411,0.294643,0.254613,415553600
24/03/1999,0.296875,0.301339,0.290179,0.300781,0.259917,400153600
25/03/1999,0.30692,0.311384,0.297991,0.301897,0.260881,399963200
26/03/1999,0.301339,0.301897,0.294643,0.296875,0.256541,253836800
29/03/1999,0.299107,0.316406,0.298549,0.315848,0.272937,568870400
30/03/1999,0.3125,0.324777,0.3125,0.320313,0.276795,554523200
31/03/1999,0.324777,0.331473,0.320313,0.320871,0.277277,422352000
01/04/1999,0.321987,0.327567,0.319196,0.321987,0.278241,262057600
05/04/1999,0.321429,0.33817,0.321429,0.330915,0.285957,460936000
06/04/1999,0.328683,0.342076,0.328683,0.339286,0.29319,628588800
07/04/1999,0.339844,0.341518,0.324777,0.331473,0.286439,411812800
08/04/1999,0.329241,0.330915,0.321429,0.329241,0.28451,296408000
09/04/1999,0.323661,0.332589,0.320871,0.328125,0.283546,268542400
12/04/1999,0.3125,0.329241,0.311384,0.323661,0.279688,395819200
13/04/1999,0.324219,0.328683,0.308036,0.309152,0.26715,412384000
14/04/1999,0.314732,0.330915,0.3125,0.317243,0.274142,681027200
15/04/1999,0.315848,0.323103,0.306362,0.319196,0.27583,1734476800
16/04/1999,0.320313,0.321987,0.314732,0.316406,0.273419,502219200
19/04/1999,0.318638,0.321429,0.299107,0.302455,0.261363,921816000
20/04/1999,0.302455,0.310268,0.299107,0.304129,0.26281,523857600
21/04/1999,0.303571,0.30692,0.299107,0.30692,0.265221,351400000
22/04/1999,0.313058,0.327009,0.313058,0.324777,0.280652,740174400
23/04/1999,0.323661,0.352121,0.323661,0.349888,0.302352,1046841600
26/04/1999,0.352679,0.368304,0.350446,0.365513,0.315854,927931200
27/04/1999,0.383929,0.40904,0.383929,0.408482,0.352985,2106048000
28/04/1999,0.398438,0.407924,0.389509,0.393415,0.339965,954990400
29/04/1999,0.386161,0.396205,0.373047,0.383929,0.331768,789308800
30/04/1999,0.392857,0.420759,0.392857,0.410714,0.354914,1472329600
03/05/1999,0.411272,0.446429,0.408482,0.442522,0.382401,1470436800
04/05/1999,0.430804,0.434152,0.412388,0.415179,0.358772,811238400
05/05/1999,0.413504,0.419643,0.398438,0.419643,0.36263,579297600
06/05/1999,0.415737,0.418527,0.392857,0.397321,0.343341,433148800
07/05/1999,0.398438,0.409598,0.381696,0.409598,0.35395,434716800
10/05/1999,0.417411,0.419085,0.398438,0.404018,0.349128,392996800
11/05/1999,0.40067,0.412388,0.388951,0.399554,0.34527,458595200
12/05/1999,0.40067,0.415179,0.393973,0.415179,0.358772,395124800
13/05/1999,0.414621,0.417969,0.40625,0.412388,0.356361,295523200
14/05/1999,0.402902,0.40904,0.396205,0.396205,0.342377,226632000
17/05/1999,0.390625,0.398996,0.383929,0.396205,0.342377,210761600
18/05/1999,0.400112,0.410714,0.396205,0.404018,0.349128,418376000
19/05/1999,0.40625,0.408482,0.388393,0.40346,0.348646,298278400
20/05/1999,0.405692,0.408482,0.379464,0.379464,0.32791,417715200
21/05/1999,0.383929,0.395647,0.380022,0.392299,0.339001,463187200
24/05/1999,0.389509,0.395647,0.373884,0.374442,0.32357,260926400
25/05/1999,0.371094,0.378906,0.365513,0.370536,0.320194,366508800
26/05/1999,0.372768,0.396205,0.368304,0.393415,0.339965,437550400
27/05/1999,0.385603,0.390625,0.381138,0.388393,0.335625,336761600
28/05/1999,0.386719,0.395647,0.385045,0.393415,0.339965,201129600
01/06/1999,0.401786,0.404576,0.396205,0.400112,0.345752,461025600
02/06/1999,0.397321,0.428013,0.392857,0.415737,0.359254,521057600
03/06/1999,0.418527,0.428571,0.417969,0.423549,0.366005,488510400
04/06/1999,0.425223,0.430246,0.421875,0.429688,0.37131,368681600
07/06/1999,0.429688,0.4375,0.424107,0.436942,0.377579,418286400
08/06/1999,0.435268,0.435826,0.424665,0.425781,0.367934,313656000
09/06/1999,0.423549,0.433036,0.423549,0.432478,0.373721,353785600
10/06/1999,0.427455,0.430804,0.422433,0.429688,0.37131,317049600
11/06/1999,0.429688,0.433036,0.412946,0.414621,0.35829,185046400
14/06/1999,0.415179,0.416295,0.402902,0.405692,0.350574,157080000
15/06/1999,0.40346,0.417411,0.402902,0.411272,0.355397,130390400
16/06/1999,0.414063,0.429129,0.414063,0.428013,0.369863,225019200
17/06/1999,0.425223,0.428571,0.408482,0.414063,0.357808,224403200
18/06/1999,0.405134,0.421875,0.40346,0.420759,0.363594,208062400
21/06/1999,0.419643,0.421875,0.410714,0.415179,0.358772,135150400
22/06/1999,0.413504,0.419085,0.405134,0.405134,0.350092,151076800
23/06/1999,0.402344,0.402623,0.388951,0.390067,0.337072,531496000
24/06/1999,0.389509,0.389509,0.377232,0.37779,0.326463,433361600
25/06/1999,0.379464,0.381138,0.375558,0.376674,0.325499,294134400
28/06/1999,0.378906,0.383371,0.378348,0.380022,0.328392,277692800
29/06/1999,0.381417,0.406808,0.38058,0.405134,0.350092,380385600
30/06/1999,0.407924,0.419085,0.401228,0.413504,0.357325,343268800
01/07/1999,0.413504,0.415737,0.404018,0.404576,0.34961,149217600
02/07/1999,0.406529,0.418527,0.40346,0.413504,0.357325,123681600
06/07/1999,0.410156,0.425223,0.40904,0.422991,0.365523,453812800
07/07/1999,0.422991,0.453125,0.419643,0.445313,0.384812,1099156800
08/07/1999,0.456473,0.491629,0.454241,0.486607,0.420496,1625041600
09/07/1999,0.486607,0.496652,0.473214,0.496652,0.429176,608697600
12/07/1999,0.495536,0.496652,0.483817,0.486607,0.420496,303912000
13/07/1999,0.477679,0.483817,0.472098,0.479353,0.414227,283259200
14/07/1999,0.486607,0.50558,0.486607,0.499442,0.431587,624556800
15/07/1999,0.498884,0.499442,0.458147,0.475446,0.410852,1691804800
16/07/1999,0.478795,0.486607,0.473214,0.473772,0.409405,411499200
19/07/1999,0.481585,0.498326,0.467076,0.486049,0.420014,561299200
20/07/1999,0.487165,0.495536,0.470982,0.472098,0.407959,442075200
21/07/1999,0.482701,0.494978,0.472098,0.482701,0.417121,718166400
22/07/1999,0.478795,0.481027,0.456473,0.467634,0.404101,406728000
23/07/1999,0.47154,0.479911,0.470424,0.476004,0.411334,229051200
26/07/1999,0.472098,0.473214,0.454241,0.454799,0.39301,351187200
27/07/1999,0.469866,0.481585,0.46875,0.479353,0.414227,395908800
28/07/1999,0.481027,0.49442,0.473214,0.485491,0.419532,328910400
29/07/1999,0.476563,0.493304,0.47433,0.481027,0.415674,275475200
30/07/1999,0.486607,0.501116,0.486607,0.49721,0.429658,383140800
02/08/1999,0.496652,0.517857,0.495536,0.497768,0.430141,362443200
03/08/1999,0.506696,0.512835,0.478795,0.493304,0.426283,368379200
04/08/1999,0.492746,0.498884,0.475446,0.480469,0.415192,371425600
05/08/1999,0.477679,0.489955,0.465402,0.488839,0.422425,322537600
06/08/1999,0.482701,0.493862,0.477679,0.483259,0.417603,435556800
09/08/1999,0.485212,0.492746,0.484375,0.486049,0.420014,233284800
10/08/1999,0.482143,0.5,0.478795,0.49442,0.427247,416225600
11/08/1999,0.5,0.533482,0.499442,0.532924,0.460521,850337600
12/08/1999,0.527344,0.547991,0.523438,0.535714,0.462932,666108800
13/08/1999,0.541295,0.553571,0.534598,0.536272,0.463414,298435200
16/08/1999,0.53404,0.541853,0.53125,0.540179,0.46679,276931200
17/08/1999,0.538504,0.539063,0.526228,0.538504,0.465343,320936000
18/08/1999,0.536272,0.553571,0.532366,0.53683,0.463896,468574400
19/08/1999,0.53404,0.540179,0.522879,0.524554,0.453287,550020800
20/08/1999,0.529018,0.530134,0.519531,0.52846,0.456663,327947200
23/08/1999,0.530134,0.547991,0.529576,0.542411,0.468718,355566400
24/08/1999,0.539063,0.542411,0.535156,0.539063,0.465825,502264000
25/08/1999,0.541853,0.549107,0.53683,0.547991,0.473541,295164800
26/08/1999,0.545759,0.563616,0.545759,0.554688,0.479327,404488000
27/08/1999,0.560268,0.580357,0.55971,0.578125,0.49958,446835200
30/08/1999,0.580357,0.580357,0.553571,0.554129,0.478845,336593600
31/08/1999,0.558873,0.58817,0.554129,0.582589,0.503438,634547200
01/09/1999,0.598214,0.614397,0.589286,0.612723,0.529478,788625600
02/09/1999,0.603795,0.637835,0.597098,0.630022,0.544427,895148800
03/09/1999,0.642299,0.671875,0.629464,0.65625,0.567091,1635267200
07/09/1999,0.658482,0.695871,0.65625,0.68192,0.589274,984793600
08/09/1999,0.680246,0.693638,0.665179,0.665179,0.574807,762204800
09/09/1999,0.674107,0.678013,0.659598,0.674665,0.583004,534083200
10/09/1999,0.678571,0.693638,0.666853,0.691406,0.597471,458763200
13/09/1999,0.688058,0.688058,0.667969,0.669643,0.578665,252000000
14/09/1999,0.667132,0.700893,0.666853,0.694754,0.600365,388292800
15/09/1999,0.704241,0.706473,0.671875,0.672991,0.581558,359576000
16/09/1999,0.679129,0.696987,0.659598,0.685826,0.592649,441884800
17/09/1999,0.69029,0.694196,0.680804,0.686942,0.593614,277278400
20/09/1999,0.6875,0.715402,0.686384,0.705915,0.610009,456668800
21/09/1999,0.65346,0.654018,0.616071,0.618304,0.5343,3357558400
22/09/1999,0.622768,0.639509,0.616211,0.62779,0.542498,1123169600
23/09/1999,0.635045,0.636161,0.5625,0.56529,0.488489,1143755200
24/09/1999,0.565848,0.598354,0.5625,0.579799,0.501027,1179875200
27/09/1999,0.592634,0.595982,0.546317,0.547433,0.473058,948192000
28/09/1999,0.549107,0.553571,0.512835,0.532366,0.460038,1414963200
29/09/1999,0.537946,0.546875,0.517857,0.527344,0.455698,657283200
30/09/1999,0.531808,0.573103,0.529018,0.56529,0.488489,908084800
01/10/1999,0.554688,0.557478,0.53125,0.55106,0.476193,614790400
04/10/1999,0.55692,0.579241,0.55692,0.576451,0.498134,459356800
05/10/1999,0.585938,0.608259,0.578125,0.606585,0.524174,814206400
06/10/1999,0.61942,0.621652,0.598214,0.599888,0.518387,804272000
07/10/1999,0.611049,0.612723,0.579241,0.592634,0.512118,605886400
08/10/1999,0.59096,0.592076,0.566964,0.585379,0.505849,382804800
11/10/1999,0.589286,0.609375,0.589286,0.595424,0.51453,263121600
12/10/1999,0.606027,0.621652,0.598214,0.604353,0.522245,563752000
13/10/1999,0.594866,0.620536,0.569196,0.571708,0.494035,636731200
14/10/1999,0.618304,0.654576,0.616071,0.65346,0.56468,1898803200
15/10/1999,0.635045,0.676897,0.626674,0.665737,0.575289,1173177600
18/10/1999,0.659598,0.662946,0.635045,0.654018,0.565162,776406400
19/10/1999,0.639509,0.669643,0.611049,0.611607,0.528514,1022582400
20/10/1999,0.625,0.671875,0.625,0.670759,0.579629,1081404800
21/10/1999,0.647879,0.688058,0.646205,0.679688,0.587345,793452800
22/10/1999,0.688616,0.689732,0.655134,0.660156,0.570467,419507200
25/10/1999,0.662946,0.679688,0.658482,0.665179,0.574807,326592000
26/10/1999,0.669085,0.674107,0.654576,0.670201,0.579147,361435200
27/10/1999,0.664063,0.684152,0.655692,0.68192,0.589274,443072000
28/10/1999,0.688058,0.705357,0.679129,0.695313,0.600847,504089600
29/10/1999,0.703683,0.723772,0.703683,0.715402,0.618207,523051200
01/11/1999,0.714286,0.720424,0.690848,0.69308,0.598918,278577600
02/11/1999,0.696429,0.729353,0.69029,0.716518,0.619171,399235200
03/11/1999,0.728795,0.743304,0.723214,0.727679,0.628815,328462400
04/11/1999,0.732701,0.762277,0.719866,0.746652,0.645211,379086400
05/11/1999,0.75558,0.789063,0.75,0.788504,0.681378,416808000
08/11/1999,0.783482,0.872628,0.774554,0.860491,0.743584,950924800
09/11/1999,0.842634,0.84375,0.785714,0.800223,0.691504,809177600
10/11/1999,0.787946,0.832589,0.78683,0.816406,0.705489,577897600
11/11/1999,0.817801,0.827009,0.802455,0.823661,0.711758,269875200
12/11/1999,0.820871,0.821429,0.780134,0.809152,0.69922,279059200
15/11/1999,0.800223,0.829241,0.790179,0.798549,0.690057,259907200
16/11/1999,0.803571,0.819196,0.790179,0.814174,0.70356,233856000
17/11/1999,0.80971,0.845982,0.803571,0.805804,0.696326,364571200
18/11/1999,0.813058,0.813616,0.789621,0.800223,0.691504,364784000
19/11/1999,0.799107,0.829241,0.786272,0.825335,0.713204,312513600
22/11/1999,0.819196,0.819196,0.796875,0.809152,0.69922,202361600
23/11/1999,0.819196,0.850446,0.790179,0.828683,0.716097,543312000
24/11/1999,0.830357,0.848214,0.818638,0.845424,0.730564,215107200
26/11/1999,0.845982,0.852679,0.840402,0.848772,0.733457,132070400
29/11/1999,0.841518,0.890625,0.832589,0.844308,0.7296,464161600
30/11/1999,0.876116,0.926339,0.86942,0.873884,0.755157,843180800
01/12/1999,0.901786,0.933036,0.893415,0.920201,0.795182,618564800
02/12/1999,0.920759,0.987723,0.908482,0.983817,0.850155,567358400
03/12/1999,1.001674,1.031808,0.998884,1.026786,0.887286,647920000
06/12/1999,1.022879,1.047433,0.994978,1.035714,0.895001,466782400
07/12/1999,1.040737,1.053571,1.017857,1.051897,0.908986,445020800
08/12/1999,1.037946,1.052455,0.977679,0.982701,0.84919,412350400
09/12/1999,0.991071,0.991071,0.90067,0.939732,0.812059,855198400
10/12/1999,0.94029,0.975446,0.883929,0.919643,0.794699,637761600
13/12/1999,0.914202,0.915179,0.883371,0.883929,0.763837,529961600
14/12/1999,0.878348,0.890625,0.845982,0.847098,0.732011,435870400
15/12/1999,0.832589,0.868304,0.813058,0.866071,0.748406,622977600
16/12/1999,0.875,0.878348,0.839286,0.87779,0.758533,463825600
17/12/1999,0.90067,0.910714,0.879464,0.892857,0.771553,495006400
20/12/1999,0.888951,0.889509,0.862723,0.875,0.756122,283987200
21/12/1999,0.876674,0.920201,0.874442,0.915179,0.790842,307596800
22/12/1999,0.918527,0.933594,0.881696,0.892299,0.771071,327073600
23/12/1999,0.90904,0.930804,0.902344,0.924107,0.798557,229532800
27/12/1999,0.93192,0.932478,0.886161,0.886719,0.766248,168392000
28/12/1999,0.885045,0.889509,0.848214,0.876674,0.757568,247576000
29/12/1999,0.864397,0.912388,0.852679,0.898996,0.776857,284502400
30/12/1999,0.912388,0.929688,0.889509,0.895647,0.773964,207144000
31/12/1999,0.901228,0.918527,0.888393,0.917969,0.793253,163811200
03/01/2000,0.936384,1.004464,0.907924,0.999442,0.863657,535796800
04/01/2000,0.966518,0.987723,0.90346,0.915179,0.790842,512377600
05/01/2000,0.926339,0.987165,0.919643,0.928571,0.802415,778321600
06/01/2000,0.947545,0.955357,0.848214,0.848214,0.732975,767972800
07/01/2000,0.861607,0.901786,0.852679,0.888393,0.767695,460734400
10/01/2000,0.910714,0.912946,0.845982,0.872768,0.754193,505064000
11/01/2000,0.856585,0.887277,0.808036,0.828125,0.715615,441548800
12/01/2000,0.848214,0.852679,0.772321,0.77846,0.672698,976068800
13/01/2000,0.84361,0.881696,0.825893,0.863839,0.746477,1032684800
14/01/2000,0.892857,0.912946,0.887277,0.896763,0.774928,390376000
18/01/2000,0.901786,0.946429,0.896763,0.928013,0.801933,459177600
19/01/2000,0.94308,0.970982,0.922991,0.951451,0.822186,597643200
20/01/2000,1.03125,1.084821,1.013393,1.013393,0.875712,1831132800
21/01/2000,1.020089,1.020089,0.983817,0.993862,0.858835,495924800
24/01/2000,0.968192,1.006696,0.938616,0.948661,0.819775,440876800
25/01/2000,0.9375,1.010045,0.914063,1.002232,0.866068,497145600
26/01/2000,0.982143,1.019531,0.979911,0.983817,0.850155,367158400
27/01/2000,0.97154,1.008929,0.955357,0.982143,0.848708,340144000
28/01/2000,0.96596,0.989955,0.898438,0.907366,0.784091,423348800
31/01/2000,0.901786,0.927455,0.84375,0.926339,0.800486,701680000
01/02/2000,0.928571,0.9375,0.892857,0.895089,0.773482,318035200
02/02/2000,0.899554,0.91183,0.866071,0.882254,0.762391,464195200
03/02/2000,0.895647,0.930804,0.895089,0.922433,0.797111,475193600
04/02/2000,0.928013,0.982143,0.925223,0.964286,0.833277,425320000
07/02/2000,0.964286,1.020089,0.945871,1.018415,0.880053,441067200
08/02/2000,1.017857,1.03683,0.993304,1.02567,0.886321,408643200
09/02/2000,1.018973,1.045759,1.003906,1.00558,0.868961,299364800
10/02/2000,1.007813,1.016741,0.982143,1.013393,0.875712,302982400
11/02/2000,1.014509,1.018973,0.966518,0.970982,0.839064,212251200
14/02/2000,0.976004,1.034598,0.969866,1.03404,0.893555,367539200
15/02/2000,1.029018,1.070871,1.02846,1.0625,0.918148,485744000
16/02/2000,1.051339,1.054688,1.001116,1.018973,0.880535,378246400
17/02/2000,1.02846,1.03125,1.010045,1.02567,0.886321,289497600
18/02/2000,1.023438,1.030134,0.989955,0.993304,0.858352,233441600
22/02/2000,0.983259,1.044085,0.952567,1.016183,0.878124,422296000
23/02/2000,1.011021,1.0625,0.991071,1.037946,0.89693,473099200
24/02/2000,1.047433,1.063616,0.997768,1.028599,0.888853,376432000
25/02/2000,1.025112,1.044643,0.983259,0.985491,0.851601,249144000
28/02/2000,0.983259,1.026786,0.967634,1.011161,0.873784,328328000
29/02/2000,1.013951,1.046875,1.005022,1.023438,0.884392,368961600
01/03/2000,1.058594,1.179129,1.058036,1.163504,1.00543,1077003200
02/03/2000,1.133929,1.142299,1.077567,1.089286,0.941294,311259200
03/03/2000,1.114955,1.14495,1.071429,1.142857,0.987588,323366400
06/03/2000,1.125,1.152902,1.116071,1.12221,0.969746,210560000
07/03/2000,1.128906,1.137835,1.081473,1.097098,0.948046,273011200
08/03/2000,1.097098,1.106585,1.058594,1.089286,0.941294,271230400
09/03/2000,1.079241,1.116071,1.055804,1.091518,0.943223,276718400
10/03/2000,1.086496,1.142299,1.080357,1.122768,0.970228,248606400
13/03/2000,1.090402,1.129464,1.066964,1.083147,0.93599,303956800
14/03/2000,1.08231,1.109375,1.017857,1.020089,0.881499,428579200
15/03/2000,1.032366,1.073661,1.018973,1.037946,0.89693,443609600
16/03/2000,1.047433,1.089286,1.022321,1.085379,0.937919,378100800
17/03/2000,1.072545,1.116071,1.06808,1.116071,0.964441,305043200
20/03/2000,1.102679,1.127232,1.092634,1.098214,0.94901,204489600
21/03/2000,1.094308,1.220982,1.085938,1.204799,1.041114,524328000
22/03/2000,1.185547,1.289063,1.174665,1.287388,1.112483,567996800
23/03/2000,1.267857,1.342634,1.25,1.261719,1.090301,562564800
24/03/2000,1.271763,1.285156,1.209821,1.238281,1.070047,446913600
27/03/2000,1.228795,1.292411,1.222098,1.246094,1.076798,279182400
28/03/2000,1.225446,1.267857,1.22433,1.242188,1.073423,202966400
29/03/2000,1.24442,1.244978,1.194894,1.213728,1.04883,239836800
30/03/2000,1.192522,1.229353,1.119978,1.122768,0.970228,414400000
31/03/2000,1.137835,1.225446,1.125,1.212612,1.047865,404633600
03/04/2000,1.209821,1.245536,1.155692,1.19029,1.028576,328563200
04/04/2000,1.184152,1.1875,1.042411,1.136719,0.982283,660329600
05/04/2000,1.129185,1.186384,1.107143,1.164063,1.005912,457665600
06/04/2000,1.166295,1.200893,1.100446,1.117746,0.965888,259627200
07/04/2000,1.136161,1.177455,1.120536,1.176339,1.016521,242435200
10/04/2000,1.175781,1.185268,1.113839,1.116071,0.964441,212262400
11/04/2000,1.102679,1.114955,1.054129,1.066406,0.921523,541822400
12/04/2000,1.0625,1.0625,0.936384,0.975446,0.842921,941136000
13/04/2000,0.995536,1.071429,0.96875,1.016183,0.878124,529827200
14/04/2000,0.976004,1.053571,0.973214,0.998884,0.863175,667620800
17/04/2000,0.977679,1.106585,0.973772,1.106027,0.955761,409561600
18/04/2000,1.102679,1.132813,1.065848,1.132813,0.978908,390924800
19/04/2000,1.126674,1.162946,1.069196,1.081473,0.934543,520150400
20/04/2000,1.104353,1.113839,1.045201,1.061384,0.917183,722120000
24/04/2000,1.026786,1.075893,1.024554,1.075893,0.929721,443620800
25/04/2000,1.090402,1.149554,1.089844,1.145647,0.989999,391641600
26/04/2000,1.13058,1.142857,1.071429,1.083147,0.93599,366912000
27/04/2000,1.046317,1.133929,1.040876,1.131696,0.977943,326603200
28/04/2000,1.135045,1.138393,1.083147,1.107701,0.957207,249580800
01/05/2000,1.114955,1.117188,1.08817,1.109933,0.959137,226195200
02/05/2000,1.100446,1.127232,1.049107,1.052455,0.909468,236432000
03/05/2000,1.061942,1.082589,0.996652,1.027344,0.887768,489798400
04/05/2000,1.027902,1.029018,0.987165,0.988281,0.854013,399515200
05/05/2000,0.989397,1.024554,0.98856,1.010045,0.872819,284076800
08/05/2000,1.000837,1.015067,0.982143,0.983259,0.849673,184900800
09/05/2000,0.984933,0.993304,0.936384,0.941406,0.813506,327140800
10/05/2000,0.929129,0.9375,0.881696,0.886719,0.766248,535091200
11/05/2000,0.905134,0.930804,0.883929,0.917969,0.793253,499744000
12/05/2000,0.946429,0.986607,0.935407,0.960938,0.830384,306913600
15/05/2000,0.964844,0.964844,0.893973,0.901786,0.779268,678932800
16/05/2000,0.933175,0.973772,0.917411,0.943638,0.815435,440451200
17/05/2000,0.925223,0.925781,0.896205,0.905134,0.782162,398092800
18/05/2000,0.919643,0.936942,0.898438,0.899554,0.77734,373777600
19/05/2000,0.886161,0.886161,0.833705,0.839286,0.725259,740667200
22/05/2000,0.837054,0.837054,0.767857,0.803013,0.693915,755507200
23/05/2000,0.808036,0.833705,0.764509,0.766183,0.662089,517585600
24/05/2000,0.769531,0.801339,0.741071,0.782924,0.676555,678462400
25/05/2000,0.790179,0.827288,0.767857,0.779157,0.6733,406750400
26/05/2000,0.785714,0.802455,0.761161,0.771205,0.666429,181148800
30/05/2000,0.782366,0.78683,0.729911,0.781808,0.675591,713059200
31/05/2000,0.77567,0.814732,0.748326,0.75,0.648104,433507200
01/06/2000,0.729911,0.799665,0.717634,0.795759,0.687646,903840000
02/06/2000,0.837054,0.890625,0.794643,0.826451,0.714168,792848000
05/06/2000,0.833147,0.850446,0.800781,0.81529,0.704524,323668800
06/06/2000,0.82115,0.863839,0.806362,0.829241,0.71658,525481600
07/06/2000,0.835938,0.866071,0.81808,0.862165,0.745031,337019200
08/06/2000,0.871652,0.879464,0.831473,0.84654,0.731529,238526400
09/06/2000,0.863839,0.874442,0.842634,0.854911,0.738762,252358400
12/06/2000,0.860491,0.861049,0.811384,0.814174,0.70356,290337600
13/06/2000,0.814174,0.845424,0.787388,0.84375,0.729118,351456000
14/06/2000,0.845424,0.859375,0.804688,0.807478,0.697773,277446400
15/06/2000,0.814732,0.833705,0.794643,0.824777,0.712722,248572800
16/06/2000,0.834821,0.837054,0.795201,0.814174,0.70356,303564800
19/06/2000,0.808594,0.873884,0.801897,0.862723,0.745513,394004800
20/06/2000,0.879464,0.928013,0.878348,0.904018,0.781197,501390400
21/06/2000,0.901786,1.016741,0.898438,0.993304,0.858352,490000000
22/06/2000,0.995536,1.029018,0.956473,0.959821,0.829419,467712000
23/06/2000,0.960379,0.975446,0.907366,0.922991,0.797593,204965600
26/06/2000,0.9375,0.977679,0.930804,0.966518,0.835206,185354400
27/06/2000,0.960379,0.991071,0.921875,0.924107,0.798557,203470400
28/06/2000,0.952009,0.988839,0.919643,0.972098,0.840028,286428800
29/06/2000,0.947545,0.96317,0.91183,0.915179,0.790842,203660800
30/06/2000,0.94308,0.981027,0.922991,0.935268,0.808202,323097600
03/07/2000,0.930804,0.969866,0.930804,0.952009,0.822668,70828800
05/07/2000,0.950893,0.985491,0.90625,0.921875,0.796628,265216000
06/07/2000,0.9375,0.945313,0.886161,0.925223,0.799522,309545600
07/07/2000,0.939174,0.978795,0.930804,0.972098,0.840028,263603200
10/07/2000,0.96596,1.040179,0.959821,1.020089,0.881499,397796000
11/07/2000,1.017857,1.058036,0.989955,1.016741,0.878606,357896000
12/07/2000,1.037946,1.052455,1.006696,1.051339,0.908503,225433600
13/07/2000,1.044643,1.082589,0.977679,1.008929,0.871855,445659200
14/07/2000,1.020089,1.053571,1.015625,1.030134,0.890179,190276800
17/07/2000,1.040179,1.050223,1.020089,1.041295,0.899824,260002400
18/07/2000,1.044643,1.051339,1.015625,1.022321,0.883428,318404800
19/07/2000,0.985491,1.014509,0.924107,0.940848,0.813024,457872800
20/07/2000,0.982143,1.018973,0.966518,0.984375,0.850637,465572800
21/07/2000,0.970703,0.993304,0.945313,0.956473,0.826526,196235200
24/07/2000,0.938616,0.944196,0.848214,0.86942,0.7513,412171200
25/07/2000,0.898438,0.904018,0.876116,0.893973,0.772517,211607200
26/07/2000,0.890067,0.915179,0.879464,0.893973,0.772517,210470400
27/07/2000,0.892857,0.950893,0.890625,0.928571,0.802415,294985600
28/07/2000,0.933594,0.9375,0.837054,0.862723,0.745513,237893600
31/07/2000,0.87779,0.921875,0.870536,0.907366,0.784091,155299200
01/08/2000,0.898438,0.913504,0.879464,0.88058,0.760944,137284000
02/08/2000,0.875,0.891741,0.842634,0.84375,0.729118,162355200
03/08/2000,0.813616,0.858259,0.790179,0.857143,0.740691,339897600
04/08/2000,0.883371,0.915179,0.827009,0.845982,0.731046,263121600
07/08/2000,0.854911,0.876116,0.842634,0.856027,0.739726,187348000
08/08/2000,0.856027,0.857143,0.827009,0.834821,0.721402,176674400
09/08/2000,0.859375,0.864955,0.84375,0.848214,0.732975,379640800
10/08/2000,0.857143,0.864955,0.845982,0.84933,0.73394,251714400
11/08/2000,0.836496,0.857143,0.813616,0.851563,0.735869,238056000
14/08/2000,0.849888,0.851563,0.827009,0.840402,0.726224,156660000
15/08/2000,0.84375,0.856027,0.830357,0.833705,0.720437,114200800
16/08/2000,0.837054,0.875,0.835938,0.866071,0.748406,143673600
17/08/2000,0.863839,0.936384,0.862723,0.918527,0.793735,270900000
18/08/2000,0.917411,0.925223,0.890625,0.892857,0.771553,190176000
21/08/2000,0.897321,0.920759,0.886161,0.901786,0.779268,134467200
